group_id,col_1,col_2,weight_type,items_list
202085,角色208AI道具使用5地图,,2,"[[11,100100,1,1,50],[11,100101,1,1,700],[11,100102,1,1,300],[11,100103,1,1,50],[11,100104,1,1,1600],[11,100105,1,1,700],[11,100106,1,1,300],[11,100107,1,1,100],[11,100110,1,1,1600],[11,100111,1,1,700],[11,100112,1,1,500],[11,100113,1,1,300],[11,100114,1,1,50],[11,100115,1,1,100],[11,100116,1,1,1800],[11,100117,1,1,700],[11,100118,1,1,300],[11,100119,1,1,70],[11,100120,1,1,50],[11,100121,1,1,10],[11,100122,1,1,900],[11,100123,1,1,700],[11,100124,1,1,300],[11,100125,1,1,100],[11,100126,1,1,20],[11,100127,1,1,5],[11,100128,1,1,1800],[11,100129,1,1,950],[11,100130,1,1,300],[11,100131,1,1,90],[11,100132,1,1,80],[11,100133,1,1,30],[11,100134,1,1,20],[11,100135,1,1,1800],[11,100136,1,1,950],[11,100137,1,1,300],[11,100138,1,1,90],[11,100139,1,1,50],[11,100140,1,1,30],[11,100151,1,1,300],[11,100152,1,1,300],[11,100153,1,1,300],[11,100154,1,1,300],[11,100155,1,1,300],[11,100156,1,1,300],[11,100157,1,1,300],[11,100158,1,1,300],[11,100159,1,1,300],[11,100160,1,1,300],[11,100161,1,1,120],[11,100162,1,1,120],[11,100163,1,1,100],[11,100164,1,1,90],[11,100165,1,1,900],[11,100166,1,1,500],[11,100167,1,1,300],[11,100168,1,1,300],[11,100169,1,1,100],[11,100170,1,1,100],[11,100171,1,1,100],[11,100172,1,1,100],[11,100173,1,1,100]]"
202091,角色209AI道具使用1地图,,2,"[[11,100104,1,1,2000],[11,100105,1,1,500],[11,100106,1,1,200],[11,100110,1,1,2000],[11,100111,1,1,500],[11,100112,1,1,333],[11,100113,1,1,200],[11,100116,1,1,2000],[11,100117,1,1,500],[11,100118,1,1,200],[11,100119,1,1,50],[11,100122,1,1,1000],[11,100123,1,1,500],[11,100124,1,1,200],[11,100125,1,1,50],[11,100128,1,1,2000],[11,100129,1,1,667],[11,100130,1,1,200],[11,100131,1,1,67],[11,100132,1,1,33],[11,100135,1,1,2000],[11,100136,1,1,667],[11,100137,1,1,200],[11,100138,1,1,67],[11,100165,1,1,667],[11,100166,1,1,333],[11,100167,1,1,200],[11,100168,1,1,200]]"
202092,角色209AI道具使用2地图,,2,"[[11,100104,1,1,1900],[11,100105,1,1,600],[11,100106,1,1,250],[11,100110,1,1,1900],[11,100111,1,1,600],[11,100112,1,1,400],[11,100113,1,1,250],[11,100116,1,1,1900],[11,100117,1,1,600],[11,100118,1,1,250],[11,100119,1,1,60],[11,100122,1,1,980],[11,100123,1,1,600],[11,100124,1,1,250],[11,100125,1,1,60],[11,100128,1,1,1900],[11,100129,1,1,800],[11,100130,1,1,250],[11,100131,1,1,75],[11,100132,1,1,40],[11,100135,1,1,1900],[11,100136,1,1,800],[11,100137,1,1,250],[11,100138,1,1,75],[11,100165,1,1,750],[11,100166,1,1,400],[11,100167,1,1,250],[11,100168,1,1,250]]"
202093,角色209AI道具使用3地图,,2,"[[11,100104,1,1,1800],[11,100105,1,1,700],[11,100106,1,1,300],[11,100107,1,1,70],[11,100110,1,1,1800],[11,100111,1,1,700],[11,100112,1,1,500],[11,100113,1,1,300],[11,100115,1,1,70],[11,100116,1,1,1800],[11,100117,1,1,700],[11,100118,1,1,300],[11,100119,1,1,70],[11,100122,1,1,960],[11,100123,1,1,700],[11,100124,1,1,300],[11,100125,1,1,70],[11,100128,1,1,1800],[11,100129,1,1,950],[11,100130,1,1,300],[11,100131,1,1,90],[11,100132,1,1,50],[11,100135,1,1,1800],[11,100136,1,1,950],[11,100137,1,1,300],[11,100138,1,1,90],[11,100165,1,1,900],[11,100166,1,1,500],[11,100167,1,1,300],[11,100168,1,1,300],[11,100169,1,1,70],[11,100170,1,1,70],[11,100171,1,1,70],[11,100172,1,1,70],[11,100173,1,1,70]]"
202094,角色209AI道具使用4地图,,2,"[[11,100103,1,1,30],[11,100104,1,1,1700],[11,100105,1,1,800],[11,100106,1,1,350],[11,100107,1,1,80],[11,100108,1,1,30],[11,100110,1,1,1700],[11,100111,1,1,800],[11,100112,1,1,600],[11,100113,1,1,350],[11,100114,1,1,30],[11,100115,1,1,80],[11,100116,1,1,1700],[11,100117,1,1,800],[11,100118,1,1,350],[11,100119,1,1,80],[11,100122,1,1,940],[11,100123,1,1,800],[11,100124,1,1,350],[11,100125,1,1,80],[11,100128,1,1,1700],[11,100129,1,1,1100],[11,100130,1,1,350],[11,100131,1,1,105],[11,100132,1,1,60],[11,100135,1,1,1700],[11,100136,1,1,1100],[11,100137,1,1,350],[11,100138,1,1,105],[11,100139,1,1,30],[11,100161,1,1,100],[11,100162,1,1,100],[11,100163,1,1,80],[11,100164,1,1,60],[11,100165,1,1,1100],[11,100166,1,1,600],[11,100167,1,1,350],[11,100168,1,1,350],[11,100169,1,1,80],[11,100170,1,1,80],[11,100171,1,1,80],[11,100172,1,1,80],[11,100173,1,1,80]]"
202095,角色209AI道具使用5地图,,2,"[[11,100103,1,1,50],[11,100104,1,1,1600],[11,100105,1,1,700],[11,100106,1,1,300],[11,100107,1,1,100],[11,100108,1,1,50],[11,100110,1,1,1600],[11,100111,1,1,700],[11,100112,1,1,500],[11,100113,1,1,300],[11,100114,1,1,50],[11,100115,1,1,100],[11,100116,1,1,1800],[11,100117,1,1,700],[11,100118,1,1,300],[11,100119,1,1,70],[11,100121,1,1,10],[11,100122,1,1,900],[11,100123,1,1,700],[11,100124,1,1,300],[11,100125,1,1,100],[11,100127,1,1,5],[11,100128,1,1,1800],[11,100129,1,1,950],[11,100130,1,1,300],[11,100131,1,1,90],[11,100132,1,1,80],[11,100133,1,1,30],[11,100134,1,1,20],[11,100135,1,1,1800],[11,100136,1,1,950],[11,100137,1,1,300],[11,100138,1,1,90],[11,100139,1,1,50],[11,100140,1,1,30],[11,100161,1,1,120],[11,100162,1,1,120],[11,100163,1,1,100],[11,100164,1,1,90],[11,100165,1,1,900],[11,100166,1,1,500],[11,100167,1,1,300],[11,100168,1,1,300],[11,100169,1,1,100],[11,100170,1,1,100],[11,100171,1,1,100],[11,100172,1,1,100],[11,100173,1,1,100]]"
203011,角色301AI道具使用1地图,,2,"[[11,100104,1,1,2000],[11,100105,1,1,500],[11,100106,1,1,200],[11,100110,1,1,2000],[11,100111,1,1,500],[11,100112,1,1,333],[11,100113,1,1,200],[11,100116,1,1,2000],[11,100117,1,1,500],[11,100118,1,1,200],[11,100119,1,1,50],[11,100122,1,1,1000],[11,100123,1,1,500],[11,100124,1,1,200],[11,100125,1,1,50],[11,100128,1,1,2000],[11,100129,1,1,667],[11,100130,1,1,200],[11,100131,1,1,67],[11,100132,1,1,33],[11,100135,1,1,2000],[11,100136,1,1,667],[11,100137,1,1,200],[11,100138,1,1,67],[11,100165,1,1,667],[11,100166,1,1,333],[11,100167,1,1,200],[11,100168,1,1,200]]"
203012,角色301AI道具使用2地图,,2,"[[11,100104,1,1,1900],[11,100105,1,1,600],[11,100106,1,1,250],[11,100110,1,1,1900],[11,100111,1,1,600],[11,100112,1,1,400],[11,100113,1,1,250],[11,100116,1,1,1900],[11,100117,1,1,600],[11,100118,1,1,250],[11,100119,1,1,60],[11,100122,1,1,980],[11,100123,1,1,600],[11,100124,1,1,250],[11,100125,1,1,60],[11,100128,1,1,1900],[11,100129,1,1,800],[11,100130,1,1,250],[11,100131,1,1,75],[11,100132,1,1,40],[11,100135,1,1,1900],[11,100136,1,1,800],[11,100137,1,1,250],[11,100138,1,1,75],[11,100165,1,1,750],[11,100166,1,1,400],[11,100167,1,1,250],[11,100168,1,1,250]]"
203013,角色301AI道具使用3地图,,2,"[[11,100104,1,1,1800],[11,100105,1,1,700],[11,100106,1,1,300],[11,100107,1,1,70],[11,100110,1,1,1800],[11,100111,1,1,700],[11,100112,1,1,500],[11,100113,1,1,300],[11,100115,1,1,70],[11,100116,1,1,1800],[11,100117,1,1,700],[11,100118,1,1,300],[11,100119,1,1,70],[11,100122,1,1,960],[11,100123,1,1,700],[11,100124,1,1,300],[11,100125,1,1,70],[11,100128,1,1,1800],[11,100129,1,1,950],[11,100130,1,1,300],[11,100131,1,1,90],[11,100132,1,1,50],[11,100135,1,1,1800],[11,100136,1,1,950],[11,100137,1,1,300],[11,100138,1,1,90],[11,100165,1,1,900],[11,100166,1,1,500],[11,100167,1,1,300],[11,100168,1,1,300],[11,100169,1,1,70],[11,100170,1,1,70],[11,100171,1,1,70],[11,100172,1,1,70],[11,100173,1,1,70]]"
203014,角色301AI道具使用3地图,,2,"[[11,100104,1,1,1800],[11,100105,1,1,700],[11,100106,1,1,300],[11,100107,1,1,70],[11,100110,1,1,1800],[11,100111,1,1,700],[11,100112,1,1,500],[11,100113,1,1,300],[11,100115,1,1,70],[11,100116,1,1,1800],[11,100117,1,1,700],[11,100118,1,1,300],[11,100119,1,1,70],[11,100122,1,1,960],[11,100123,1,1,700],[11,100124,1,1,300],[11,100125,1,1,70],[11,100128,1,1,1800],[11,100129,1,1,950],[11,100130,1,1,300],[11,100131,1,1,90],[11,100132,1,1,50],[11,100135,1,1,1800],[11,100136,1,1,950],[11,100137,1,1,300],[11,100138,1,1,90],[11,100165,1,1,900],[11,100166,1,1,500],[11,100167,1,1,300],[11,100168,1,1,300],[11,100169,1,1,70],[11,100170,1,1,70],[11,100171,1,1,70],[11,100172,1,1,70],[11,100173,1,1,70]]"
203015,角色301AI道具使用3地图,,2,"[[11,100104,1,1,1800],[11,100105,1,1,700],[11,100106,1,1,300],[11,100107,1,1,70],[11,100110,1,1,1800],[11,100111,1,1,700],[11,100112,1,1,500],[11,100113,1,1,300],[11,100115,1,1,70],[11,100116,1,1,1800],[11,100117,1,1,700],[11,100118,1,1,300],[11,100119,1,1,70],[11,100122,1,1,960],[11,100123,1,1,700],[11,100124,1,1,300],[11,100125,1,1,70],[11,100128,1,1,1800],[11,100129,1,1,950],[11,100130,1,1,300],[11,100131,1,1,90],[11,100132,1,1,50],[11,100135,1,1,1800],[11,100136,1,1,950],[11,100137,1,1,300],[11,100138,1,1,90],[11,100165,1,1,900],[11,100166,1,1,500],[11,100167,1,1,300],[11,100168,1,1,300],[11,100169,1,1,70],[11,100170,1,1,70],[11,100171,1,1,70],[11,100172,1,1,70],[11,100173,1,1,70]]"
8001,11类型随机掉落,,2,"[[11,100100,1,1,10],[11,100101,1,1,10],[11,100102,1,1,10],[11,100103,1,1,10],[11,100104,1,1,10],[11,100105,1,1,10],[11,100106,1,1,10],[11,100107,1,1,10],[11,100108,1,1,10],[11,100110,1,1,10],[11,100111,1,1,10],[11,100112,1,1,10],[11,100113,1,1,10],[11,100114,1,1,10],[11,100115,1,1,10],[11,100116,1,1,10],[11,100117,1,1,10],[11,100118,1,1,10],[11,100119,1,1,10],[11,100120,1,1,10],[11,100121,1,1,10],[11,100122,1,1,10],[11,100123,1,1,10],[11,100124,1,1,10],[11,100125,1,1,10],[11,100126,1,1,10],[11,100127,1,1,10],[11,100128,1,1,10],[11,100129,1,1,10],[11,100130,1,1,10],[11,100131,1,1,10],[11,100132,1,1,10],[11,100133,1,1,10],[11,100134,1,1,10],[11,100135,1,1,10],[11,100136,1,1,10],[11,100137,1,1,10],[11,100138,1,1,10],[11,100139,1,1,10],[11,100140,1,1,10],[11,100151,1,1,10],[11,100152,1,1,10],[11,100153,1,1,10],[11,100154,1,1,10],[11,100155,1,1,10],[11,100156,1,1,10],[11,100157,1,1,10],[11,100158,1,1,10],[11,100159,1,1,10],[11,100160,1,1,10],[11,100161,1,1,10],[11,100162,1,1,10],[11,100163,1,1,10],[11,100164,1,1,10],[11,100165,1,1,10],[11,100166,1,1,10],[11,100167,1,1,10],[11,100168,1,1,10],[11,100169,1,1,10],[11,100170,1,1,10],[11,100171,1,1,10],[11,100172,1,1,10],[11,100173,1,1,10]]"
7001,初级道具箱,,2,"[[9999,70001,1,1,10000]]"
7002,中级道具箱,,2,"[[9999,70001,1,1,7000],[9999,70002,1,1,3000]]"
7003,高级道具箱,,2,"[[9999,70001,1,1,4000],[9999,70002,1,1,4000],[9999,70003,1,1,2000]]"
7004,大师级道具箱,,2,"[[9999,70001,1,1,3000],[9999,70002,1,1,3000],[9999,70003,1,1,3000],[9999,70004,1,1,1000]]"
7011,时光礼盒1期,,2,"[[9999,70010,1,1,10],[9999,70007,1,1,100],[9999,70008,1,1,500],[9999,70014,1,1,500],[9999,70009,1,1,1000],[9999,70005,1,1,2500],[9999,70006,1,1,2500],[9999,70001,1,1,1300],[9999,70002,1,1,950],[9999,70003,1,1,500],[9999,70004,1,1,140]]"
7012,纪念礼盒1期,,2,"[[9999,70011,1,1,10],[9999,70007,1,1,100],[9999,70008,1,1,500],[9999,70014,1,1,500],[9999,70009,1,1,1000],[9999,70005,1,1,2500],[9999,70006,1,1,2500],[9999,70001,1,1,1300],[9999,70002,1,1,950],[9999,70003,1,1,500],[9999,70004,1,1,140]]"
7013,珍藏礼盒1期,,2,"[[9999,70012,1,1,10],[9999,70007,1,1,100],[9999,70008,1,1,500],[9999,70014,1,1,500],[9999,70009,1,1,1000],[9999,70005,1,1,2500],[9999,70006,1,1,2500],[9999,70001,1,1,1300],[9999,70002,1,1,950],[9999,70003,1,1,500],[9999,70004,1,1,140]]"
7103,DLC礼包,,1,"[[1,1,2000000,2000000,10000],[1,2,200,200,10000],[4,7101,2,2,10000]]"
7104,银币箱子,,1,"[[1,1,1000000,1500000,10000]]"
7201,通行证1期礼盒,,2,"[[9999,70013,1,1,30],[9999,70007,1,1,100],[9999,70008,1,1,500],[9999,70014,1,1,500],[9999,70009,1,1,1000],[9999,70005,1,1,2500],[9999,70006,1,1,2500],[9999,70001,1,1,1300],[9999,70002,1,1,940],[9999,70003,1,1,490],[9999,70004,1,1,140]]"
70001,蓝色以下道具随机,,2,"[[11,100104,1,1,200],[11,100116,1,1,200],[11,100122,1,1,200],[11,100128,1,1,200],[11,100135,1,1,200],[11,100101,1,1,200],[11,100105,1,1,200],[11,100110,1,1,200],[11,100111,1,1,200],[11,100112,1,1,200],[11,100117,1,1,200],[11,100123,1,1,200],[11,100129,1,1,200],[11,100136,1,1,200],[11,100102,1,1,100],[11,100106,1,1,100],[11,100113,1,1,100],[11,100118,1,1,100],[11,100124,1,1,100],[11,100137,1,1,100],[11,100151,1,1,100],[11,100152,1,1,100],[11,100153,1,1,100],[11,100154,1,1,100],[11,100155,1,1,100],[11,100156,1,1,100],[11,100157,1,1,100],[11,100158,1,1,100],[11,100159,1,1,100],[11,100160,1,1,100],[11,100165,1,1,100],[11,100166,1,1,100],[11,100167,1,1,100],[11,100161,1,1,100],[11,100162,1,1,100]]"
70002,紫色道具随机,,2,"[[11,100107,1,1,100],[11,100115,1,1,100],[11,100130,1,1,100],[11,100119,1,1,100],[11,100125,1,1,100],[11,100138,1,1,100],[11,100163,1,1,100],[11,100168,1,1,100],[11,100169,1,1,100],[11,100170,1,1,100],[11,100171,1,1,100],[11,100172,1,1,100],[11,100173,1,1,100],[11,100139,1,1,100]]"
70003,金色道具随机,,2,"[[11,100100,1,1,100],[11,100131,1,1,100],[11,100103,1,1,100],[11,100108,1,1,100],[11,100114,1,1,100],[11,100120,1,1,100],[11,100164,1,1,50],[11,100140,1,1,100]]"
70004,红色道具随机,,2,"[[11,100174,1,1,100],[11,100121,1,1,30],[11,100126,1,1,40],[11,100127,1,1,20],[11,100132,1,1,100],[11,100133,1,1,100],[11,100134,1,1,100]]"
70005,银币随机,,2,"[[1,1,10000,10000,3000],[1,1,20000,20000,3000],[1,1,50000,50000,3000],[1,1,100000,100000,850],[1,1,200000,200000,100],[1,1,500000,500000,49],[1,1,1000000,1000000,1]]"
70006,门票随机,,2,"[[2,102,1,1,1000],[2,103,1,1,1000],[2,104,1,1,1000],[2,105,1,1,1000],[2,106,1,1,1000]]"
70007,收藏柜随机,,2,"[[6,261001,1,1,100],[6,261002,1,1,100],[6,261003,1,1,100],[6,261004,1,1,100],[6,261005,1,1,100],[6,261006,1,1,100],[6,261007,1,1,100],[6,261008,1,1,100],[6,261009,1,1,100],[6,261010,1,1,100]]"
70008,背包随机,,2,"[[7,1001,1,1,95],[7,1002,1,1,5],[7,1011,1,1,95],[7,1012,1,1,5],[7,1021,1,1,95],[7,1022,1,1,5],[7,1031,1,1,95],[7,1032,1,1,5],[7,1041,1,1,95],[7,1042,1,1,5],[7,1051,1,1,95],[7,1052,1,1,5],[7,1061,1,1,95],[7,1062,1,1,5],[7,1071,1,1,95],[7,1072,1,1,5],[7,1081,1,1,95],[7,1082,1,1,5],[7,1091,1,1,95],[7,1092,1,1,5],[7,1101,1,1,95],[7,1102,1,1,5]]"
70009,动态表情,,2,"[[3,3001,1,1,100],[3,3002,1,1,100],[3,3003,1,1,100],[3,3004,1,1,100],[3,3005,1,1,100],[3,3006,1,1,100],[3,3007,1,1,100],[3,3008,1,1,100]]"
70010,称号随机,,2,"[[18,250003,1,1,100],[18,250008,1,1,100],[18,250011,1,1,100],[18,250012,1,1,100]]"
70011,头像随机,,2,"[[12,220002,1,1,100],[12,220003,1,1,100],[12,220004,1,1,100],[12,220005,1,1,100]]"
70012,头像框随机,,2,"[[17,240006,1,1,100],[17,240007,1,1,100],[17,240008,1,1,100],[17,240004,1,1,101]]"
70013,发财树,,2,"[[100,1306001,1,1,1000]]"
70014,角色体验卡,,2,"[[19,8101,1,1,100],[19,8102,1,1,100],[19,8103,1,1,100],[19,8105,1,1,100],[19,8106,1,1,100],[19,8109,1,1,100],[19,8110,1,1,100],[19,8111,1,1,100],[19,8112,1,1,100],[19,8113,1,1,100],[19,8114,1,1,100],[19,8115,1,1,100],[19,8116,1,1,100],[19,8117,1,1,100],[19,8118,1,1,100],[19,8119,1,1,100],[19,8120,1,1,100]]"
220001,头像1,,2,"[[12,120001,1,1,10000]]"
220002,头像2,,2,"[[12,120002,1,1,10000]]"
220003,头像3,,2,"[[12,120003,1,1,10000]]"
220004,头像4,,2,"[[12,120004,1,1,10000]]"
220005,头像5,,2,"[[12,120005,1,1,10000]]"
240001,头像框-加冕时刻,,2,"[[17,140001,1,1,10000]]"
240002,头像框-起拍编号,,2,"[[17,140002,1,1,10000]]"
240003,头像框-全息幻影,,2,"[[17,140003,1,1,10000]]"
240004,头像框-聚光焦点,,2,"[[17,140004,1,1,10000]]"
240005,头像框-黑金传说,,2,"[[17,140005,1,1,10000]]"
240006,头像框-紫晶秘藏,,2,"[[17,140006,1,1,10000]]"
240007,头像框-凛冬破冰,,2,"[[17,140007,1,1,10000]]"
240008,头像框-拍卖铁律,,2,"[[17,140008,1,1,10000]]"
250001,称号：富可敌国,,2,"[[18,150001,1,1,10000]]"
250002,称号：掌眼天师,,2,"[[18,150002,1,1,10000]]"
250003,称号：捡漏之王,,2,"[[18,150003,1,1,10000]]"
250004,称号：博物馆长,,2,"[[18,150004,1,1,10000]]"
250005,称号：一锤定音,,2,"[[18,150005,1,1,10000]]"
250006,称号：慈善赌王,,2,"[[18,150006,1,1,10000]]"
250007,称号：吃土少年,,2,"[[18,150007,1,1,10000]]"
250008,称号：打眼专业户,,2,"[[18,150008,1,1,10000]]"
250009,称号：高级韭菜,,2,"[[18,150009,1,1,10000]]"
250010,称号：我也想赢,,2,"[[18,150010,1,1,10000]]"
250011,称号：谢谢老板,,2,"[[18,150011,1,1,10000]]"
250012,称号：散财童子,,2,"[[18,150012,1,1,10000]]"
250013,称号：这就急了？,,2,"[[18,150013,1,1,10000]]"
250014,称号：抬价小能手,,2,"[[18,150014,1,1,10000]]"
250015,称号：下次一定,,2,"[[18,150015,1,1,10000]]"
260001,杂货柜,,2,"[[6,6001,1,1,10000]]"
261001,家具柜,,2,"[[6,6101,1,1,10000]]"
261002,医疗用品柜,,2,"[[6,6102,1,1,10000]]"
261003,欧式潮流柜,,2,"[[6,6103,1,1,10000]]"
261004,武器柜,,2,"[[6,6104,1,1,10000]]"
261005,奢华珠宝柜,,2,"[[6,6105,1,1,10000]]"
261006,中式古董柜,,2,"[[6,6106,1,1,10000]]"
261007,数码产品柜,,2,"[[6,6107,1,1,10000]]"
261008,能源金属柜,,2,"[[6,6108,1,1,10000]]"
261009,日式食储柜,,2,"[[6,6109,1,1,10000]]"
261010,书画古籍柜,,2,"[[6,6110,1,1,10000]]"
1201,通用品质1,通用品质1,2,"[[106,1061001,1,1,934],[109,1091005,1,1,1869],[108,1081001,1,1,1785],[110,1101006,1,1,877],[103,1031010,1,1,869],[110,1101010,1,1,1709],[107,1071002,1,1,833],[102,1021001,1,1,1626],[103,1031001,1,1,813],[104,1041001,1,1,1626],[105,1051001,1,1,813],[105,1051010,1,1,800],[107,1071003,1,1,1587],[107,1071005,1,1,524],[102,1021010,1,1,1492],[106,1061005,1,1,740],[107,1071004,1,1,729],[110,1101007,1,1,729],[104,1041006,1,1,1449],[109,1091008,1,1,1438],[106,1061006,1,1,704],[102,1021009,1,1,1398],[102,1021002,1,1,684],[103,1031002,1,1,1369],[103,1031004,1,1,684],[105,1051002,1,1,456],[106,1061007,1,1,671],[109,1091007,1,1,1333],[106,1061008,1,1,1282],[101,1011001,1,1,625],[107,1071009,1,1,621],[107,1071007,1,1,1190],[108,1081002,1,1,1190],[102,1021003,1,1,591],[103,1031003,1,1,1183],[108,1081007,1,1,1176],[107,1071006,1,1,1123],[101,1011003,1,1,1117],[104,1041008,1,1,543],[105,1051008,1,1,543],[108,1081003,1,1,1081],[109,1091010,1,1,1075],[103,1031007,1,1,529],[105,1051004,1,1,520],[109,1091009,1,1,1041],[101,1011002,1,1,505],[101,1011005,1,1,500],[108,1081009,1,1,500],[109,1091001,1,1,1000],[106,1061002,1,1,487],[102,1021005,1,1,966],[101,1011006,1,1,956],[110,1101004,1,1,458],[104,1041009,1,1,452],[110,1101005,1,1,452],[107,1071001,1,1,809],[103,1031006,1,1,403],[103,1031008,1,1,403],[110,1101008,1,1,389],[105,1051009,1,1,377],[104,1041005,1,1,362],[108,1081010,1,1,722],[103,1031009,1,1,334],[104,1041003,1,1,328],[101,1011009,1,1,655],[110,1101009,1,1,324],[106,1061003,1,1,317],[108,1081004,1,1,317],[110,1101003,1,1,315],[109,1091006,1,1,625],[102,1021008,1,1,302],[107,1071010,1,1,295],[108,1081005,1,1,294],[110,1101002,1,1,293],[109,1091002,1,1,581],[105,1051005,1,1,289],[102,1021004,1,1,578],[104,1041004,1,1,289],[107,1071008,1,1,555],[110,1101001,1,1,555],[103,1031005,1,1,271],[106,1061010,1,1,176],[106,1061004,1,1,260],[102,1021007,1,1,518],[104,1041010,1,1,257],[106,1061009,1,1,243],[102,1021006,1,1,483],[105,1051006,1,1,241],[109,1091004,1,1,457],[104,1041002,1,1,228],[101,1011007,1,1,212],[104,1041007,1,1,207],[109,1091003,1,1,411],[105,1051003,1,1,197],[101,1011008,1,1,166],[101,1011004,1,1,332],[108,1081008,1,1,328],[108,1081006,1,1,265],[101,1011010,1,1,225],[105,1051007,1,1,221]]"
1202,通用品质2,通用品质2,2,"[[106,1062006,1,1,396],[109,1092010,1,1,763],[106,1062007,1,1,371],[102,1022009,1,1,722],[103,1032010,1,1,347],[102,1022006,1,1,341],[103,1032002,1,1,338],[103,1032009,1,1,677],[104,1042010,1,1,332],[102,1022002,1,1,320],[104,1042002,1,1,641],[103,1032003,1,1,317],[106,1062010,1,1,626],[109,1092003,1,1,578],[109,1092004,1,1,555],[104,1042003,1,1,544],[107,1072001,1,1,498],[102,1022008,1,1,496],[107,1072008,1,1,238],[102,1022004,1,1,473],[109,1092008,1,1,465],[110,1102001,1,1,226],[101,1012001,1,1,224],[109,1092009,1,1,448],[106,1062004,1,1,218],[109,1092001,1,1,218],[104,1042001,1,1,432],[107,1072006,1,1,214],[108,1082006,1,1,214],[109,1092002,1,1,422],[109,1092005,1,1,210],[109,1092006,1,1,416],[107,1072004,1,1,396],[106,1062008,1,1,389],[103,1032006,1,1,375],[110,1102007,1,1,373],[107,1072003,1,1,326],[101,1012009,1,1,161],[109,1092007,1,1,314],[102,1022010,1,1,305],[102,1022003,1,1,151],[103,1032005,1,1,141],[103,1032004,1,1,278],[110,1102008,1,1,277],[106,1062001,1,1,136],[110,1102009,1,1,272],[103,1032001,1,1,135],[101,1012003,1,1,132],[110,1102006,1,1,263],[102,1022001,1,1,129],[110,1102005,1,1,254],[106,1062003,1,1,125],[108,1082002,1,1,248],[108,1082005,1,1,124],[104,1042005,1,1,116],[107,1072007,1,1,114],[104,1042006,1,1,113],[103,1032007,1,1,112],[106,1062009,1,1,73],[107,1072009,1,1,218],[108,1082003,1,1,102],[102,1022007,1,1,191],[104,1042007,1,1,191],[101,1012010,1,1,95],[110,1102002,1,1,183],[101,1012008,1,1,90],[110,1102010,1,1,178],[108,1082010,1,1,58],[107,1072010,1,1,171],[108,1082009,1,1,82],[103,1032008,1,1,80],[110,1102003,1,1,160],[101,1012002,1,1,158],[104,1042004,1,1,78],[106,1062002,1,1,78],[107,1072002,1,1,74],[104,1042009,1,1,72],[107,1072005,1,1,70],[106,1062005,1,1,70],[108,1082004,1,1,140],[102,1022005,1,1,69],[108,1082007,1,1,69],[104,1042008,1,1,137],[101,1012005,1,1,135],[101,1012004,1,1,135],[101,1012006,1,1,112],[108,1082008,1,1,108],[110,1102004,1,1,99],[108,1082001,1,1,43],[101,1012007,1,1,82],[108,1082011,1,1,12]]"
